LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-03-26 21:28:48,1900-01-00 00:00:00,OnePlus ,0E:DC:D6:55:35:29,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
